character_id,character_name,movie_id,movie_title,gender,credit_position,gender_encoded,character_name_encoded,movie_title_encoded
u2247,PICART,m144,napoleon,m,5.539622063200436e-17,3,3868,322
u2248,RUSSIAN GENTLEMAN,m144,napoleon,m,5.539622063200436e-17,3,4252,322
u2249,SCHWARZENBURG,m144,napoleon,m,5.539622063200436e-17,3,4347,322
u2250,TALLEYRAND,m144,napoleon,m,5.539622063200436e-17,3,4763,322
u2251,VARLAC,m144,napoleon,m,5.539622063200436e-17,3,5042,322
u2252,BABY'D,m145,next friday,m,5.539622063200436e-17,3,278,328
u2253,CRAIG,m145,next friday,m,-0.2952941744300464,3,1022,328
u2254,CUSTOMER #1,m145,next friday,m,5.539622063200436e-17,3,1057,328
u2255,D'WANA,m145,next friday,m,5.539622063200436e-17,3,1073,328
u2256,DAY-DAY,m145,next friday,m,-0.2797015245177946,3,1135,328
u2257,DEBO,m145,next friday,m,5.539622063200436e-17,3,1154,328
u2258,DELIVERY GUY,m145,next friday,m,5.539622063200436e-17,3,1178,328
u2259,EZAL,m145,next friday,m,5.539622063200436e-17,3,1597,328
u2260,JOKER,m145,next friday,m,5.539622063200436e-17,3,2412,328
u2261,KARLA,m145,next friday,f,-0.1705529751320321,2,2493,328
u2262,MISS HO KYM,m145,next friday,m,5.539622063200436e-17,3,3249,328
u2263,MR. JONES,m145,next friday,m,-0.24851622469329104,3,3366,328
u2264,PINKY,m145,next friday,m,5.539622063200436e-17,3,3884,328
u2265,ROACH,m145,next friday,m,-0.26410887460554283,3,4157,328
u2266,SUGA,m145,next friday,m,5.539622063200436e-17,3,4696,328
u2267,UNCLE ELROY,m145,next friday,m,-0.23292357478103926,3,5007,328
u2268,BRENDAN GRANT,m146,nick of time,m,5.539622063200436e-17,3,561,329
u2269,CABBIE,m146,nick of time,m,5.539622063200436e-17,3,654,329
u2270,ELEANOR GRANT,m146,nick of time,f,-0.21733092486878747,2,1506,329
u2271,GENE,m146,nick of time,m,-0.2952941744300464,3,1821,329
u2272,HUEY,m146,nick of time,m,-0.26410887460554283,3,2192,329
u2273,KRISTA,m146,nick of time,m,5.539622063200436e-17,3,2624,329
u2274,LYNN,m146,nick of time,m,5.539622063200436e-17,3,2907,329
u2275,MR. SMITH,m146,nick of time,m,-0.24851622469329104,3,3391,329
u2276,MS. JONES,m146,nick of time,m,5.539622063200436e-17,3,3517,329
u2277,MYSTERY MAN,m146,nick of time,m,5.539622063200436e-17,3,3546,329
u2278,OFFICER TRUST,m146,nick of time,m,5.539622063200436e-17,3,3688,329
u2279,BART,m147,the night of the hunter,m,5.539622063200436e-17,3,320,527
u2280,BEN HARPER,m147,the night of the hunter,m,-0.21733092486878747,3,377,527
u2281,BIRDIE STEPTOE,m147,the night of the hunter,m,5.539622063200436e-17,3,447,527
u2282,CLARY,m147,the night of the hunter,m,5.539622063200436e-17,3,866,527
u2283,CONGREGATION,m147,the night of the hunter,m,5.539622063200436e-17,3,958,527
u2284,GROCER,m147,the night of the hunter,m,5.539622063200436e-17,3,1984,527
u2285,GUARD,m147,the night of the hunter,m,5.539622063200436e-17,3,1992,527
u2286,ICEY SPOON,m147,the night of the hunter,f,-0.23292357478103926,2,2210,527
u2287,JOHN HARPER,m147,the night of the hunter,m,-0.1861456250442839,3,2400,527
u2288,PEARL HARPER,m147,the night of the hunter,f,-0.1705529751320321,2,3811,527
u2289,PREACHER,m147,the night of the hunter,m,5.539622063200436e-17,3,3938,527
u2290,RACHEL COOPER,m147,the night of the hunter,m,5.539622063200436e-17,3,4010,527
u2291,RUBY,m147,the night of the hunter,m,5.539622063200436e-17,3,4240,527
u2292,WALT,m147,the night of the hunter,m,-0.20173827495653568,3,5143,527
u2293,WILLA HARPER,m147,the night of the hunter,m,5.539622063200436e-17,3,5212,527
u2294,DR KING,m148,a nightmare on elm street,m,5.539622063200436e-17,3,1344,10
u2295,GLEN,m148,a nightmare on elm street,m,-0.21733092486878747,3,1903,10
u2296,LT THOMPSON,m148,a nightmare on elm street,m,5.539622063200436e-17,3,2864,10
u2297,MARGE,m148,a nightmare on elm street,f,-0.2797015245177946,2,3028,10
u2298,MR LANTZ,m148,a nightmare on elm street,m,5.539622063200436e-17,3,3331,10
u2299,NANCY,m148,a nightmare on elm street,f,-0.26410887460554283,2,3553,10
u2300,PARKER,m148,a nightmare on elm street,m,5.539622063200436e-17,3,3780,10
u2301,ROD,m148,a nightmare on elm street,m,5.539622063200436e-17,3,4173,10
u2302,TINA,m148,a nightmare on elm street,m,5.539622063200436e-17,3,4884,10
u2303,ALL THREE RUSSIANS,m149,ninotchka,m,5.539622063200436e-17,3,113,330
u2304,ANNA,m149,ninotchka,f,15.28176308790949,2,177,330
u2305,BULJANOFF,m149,ninotchka,m,-0.21733092486878747,3,615,330
u2306,GASTON,m149,ninotchka,m,5.539622063200436e-17,3,1806,330
u2307,GENERAL SAVITZKY,m149,ninotchka,m,5.539622063200436e-17,3,1837,330
u2308,HEADWAITER,m149,ninotchka,m,5.539622063200436e-17,3,2082,330
u2309,IRANOFF,m149,ninotchka,m,-0.23292357478103926,3,2247,330
u2310,KOPALSKI,m149,ninotchka,m,-0.20173827495653568,3,2605,330
u2311,LAWYER,m149,ninotchka,m,5.539622063200436e-17,3,2709,330
u2312,LEON,m149,ninotchka,m,-0.2797015245177946,3,2734,330
u2313,MANAGER,m149,ninotchka,m,5.539622063200436e-17,3,2995,330
u2314,NINOTCHKA,m149,ninotchka,f,-0.2952941744300464,2,3627,330
u2315,OFFICIAL,m149,ninotchka,m,15.28176308790949,3,3689,330
u2316,PORTER,m149,ninotchka,m,5.539622063200436e-17,3,3931,330
u2317,PÈRE MATHIEU,m149,ninotchka,m,5.539622063200436e-17,3,3992,330
u2318,RAKONIN,m149,ninotchka,m,5.539622063200436e-17,3,4027,330
u2319,RAZININ,m149,ninotchka,m,-0.24851622469329104,3,4066,330
u2320,SWANA,m149,ninotchka,f,-0.26410887460554283,2,4728,330
u2321,TAXI DRIVER,m149,ninotchka,m,5.539622063200436e-17,3,4783,330
u2322,BUZHARDT,m150,nixon,m,5.539622063200436e-17,3,646,331
u2323,CUSHMAN,m150,nixon,m,5.539622063200436e-17,3,1055,331
u2324,DEAN,m150,nixon,m,-0.1861456250442839,3,1143,331
u2325,EHRLICHMAN,m150,nixon,m,-0.13936767530752853,3,1495,331
u2326,HAIG,m150,nixon,m,-0.26410887460554283,3,2020,331
u2327,HALDEMAN,m150,nixon,m,-0.26410887460554283,3,2022,331
u2328,HANNAH,m150,nixon,m,5.539622063200436e-17,3,2040,331
u2329,HAROLD,m150,nixon,m,5.539622063200436e-17,3,2056,331
u2330,HELMS,m150,nixon,M,5.539622063200436e-17,1,2102,331
u2331,HOOVER,m150,nixon,m,-0.23292357478103926,3,2171,331
u2332,HUNT,m150,nixon,m,5.539622063200436e-17,3,2198,331
u2333,JONES,m150,nixon,m,-0.030219125921766017,3,2418,331
u2334,KISSINGER,m150,nixon,m,-0.2952941744300464,3,2578,331
u2335,LIDDY,m150,nixon,m,5.539622063200436e-17,3,2764,331
u2336,MANOLO,m150,nixon,m,5.539622063200436e-17,3,3004,331
u2337,MAO,m150,nixon,m,5.539622063200436e-17,3,3010,331
u2338,MITCH,m150,nixon,m,5.539622063200436e-17,3,3263,331
u2339,MITCHELL,m150,nixon,m,-0.21733092486878747,3,3264,331
u2340,NIXON,m150,nixon,m,-0.2952941744300464,3,3630,331
u2341,PAT,m150,nixon,f,-0.2797015245177946,2,3789,331
u2342,RICHARD,m150,nixon,m,5.539622063200436e-17,3,4132,331
u2343,ROCKEFELLER,m150,nixon,m,-0.014626476009514227,3,4171,331
u2344,SANDY,m150,nixon,m,5.539622063200436e-17,3,4302,331
u2345,STUDENT 2,m150,nixon,m,5.539622063200436e-17,3,4689,331
u2346,STURGIS,m150,nixon,m,5.539622063200436e-17,3,4690,331
u2347,TOLSON,m150,nixon,m,5.539622063200436e-17,3,4901,331
u2348,YOUNG WOMAN,m150,nixon,m,5.539622063200436e-17,3,5307,331
u2349,ZIEGLER,m150,nixon,m,5.539622063200436e-17,3,5333,331
u2350,BELL,m151,no country for old men,m,-0.2952941744300464,3,367,332
u2351,CARLA JEAN,m151,no country for old men,f,-0.23292357478103926,2,709,332
u2352,CHIGURH,m151,no country for old men,m,-0.2797015245177946,3,813,332
u2353,CLERK,m151,no country for old men,m,5.539622063200436e-17,3,885,332
u2354,DRIVER,m151,no country for old men,m,5.539622063200436e-17,3,1429,332
u2355,ELLIS,m151,no country for old men,m,-0.1861456250442839,3,1525,332
u2356,LORETTA,m151,no country for old men,m,5.539622063200436e-17,3,2837,332
u2357,MAN,m151,no country for old men,m,5.539622063200436e-17,3,2981,332
u2358,MAN AT CHAIR,m151,no country for old men,m,5.539622063200436e-17,3,2983,332
u2359,MOLLY,m151,no country for old men,m,5.539622063200436e-17,3,3274,332
u2360,MOSS,m151,no country for old men,m,-0.26410887460554283,3,3314,332
u2361,MOTHER,m151,no country for old men,m,5.539622063200436e-17,3,3315,332
u2362,OFFICIAL,m151,no country for old men,m,5.539622063200436e-17,3,3689,332
u2363,PROPRIETOR,m151,no country for old men,m,-0.045811775834017805,3,3975,332
u2364,ROSCOE,m151,no country for old men,m,5.539622063200436e-17,3,4213,332
u2365,WELLS,m151,no country for old men,m,-0.24851622469329104,3,5174,332
u2366,WENDELL,m151,no country for old men,m,-0.21733092486878747,3,5177,332
u2367,WOMAN,m151,no country for old men,m,5.539622063200436e-17,3,5241,332
u2368,BALLARD,m152,nurse betty,m,-0.1861456250442839,3,290,336
u2369,BETTY,m152,nurse betty,f,-0.2797015245177946,2,406,336
u2370,BLAKE,m152,nurse betty,m,5.539622063200436e-17,3,463,336
u2371,CHARLIE,m152,nurse betty,m,-0.2952941744300464,3,777,336
u2372,CHIEF NURSE,m152,nurse betty,m,5.539622063200436e-17,3,810,336
u2373,DARLENE,m152,nurse betty,m,5.539622063200436e-17,3,1114,336
u2374,DEL,m152,nurse betty,m,-0.23292357478103926,3,1170,336
u2375,DOCTOR,m152,nurse betty,m,5.539622063200436e-17,3,1282,336
u2376,DUANE,m152,nurse betty,m,5.539622063200436e-17,3,1434,336
u2377,ELIZABETH,m152,nurse betty,m,5.539622063200436e-17,3,1514,336
u2378,ELLEN,m152,nurse betty,f,-0.10818237548302496,2,1519,336
u2379,GEORGE,m152,nurse betty,M,5.539622063200436e-17,1,1848,336
u2380,GUARD,m152,nurse betty,m,5.539622063200436e-17,3,1992,336
u2381,JERROLD,m152,nurse betty,m,5.539622063200436e-17,3,2351,336
u2382,JOYCE,m152,nurse betty,m,5.539622063200436e-17,3,2437,336
u2383,LONNIE,m152,nurse betty,m,5.539622063200436e-17,3,2826,336
u2384,LYLA,m152,nurse betty,f,-0.1705529751320321,2,2901,336
u2385,MERCEDES,m152,nurse betty,m,5.539622063200436e-17,3,3170,336
u2386,ROSA,m152,nurse betty,f,-0.21733092486878747,2,4206,336
u2387,ROY,m152,nurse betty,m,-0.20173827495653568,3,4233,336
u2388,SUE ANN,m152,nurse betty,f,-0.15496032521978031,2,4694,336
u2389,WESLEY,m152,nurse betty,m,-0.26410887460554283,3,5183,336
u2390,BIG DAN,m153,"o brother, where art thou?",m,5.539622063200436e-17,3,422,337
u2391,COOLEY,m153,"o brother, where art thou?",m,5.539622063200436e-17,3,977,337
u2392,DELMAR,m153,"o brother, where art thou?",m,-0.26410887460554283,3,1181,337
u2393,ECKARD,m153,"o brother, where art thou?",m,5.539622063200436e-17,3,1473,337
u2394,EVERETT,m153,"o brother, where art thou?",m,-0.2952941744300464,3,1591,337
u2395,FRENCH,m153,"o brother, where art thou?",m,5.539622063200436e-17,3,1750,337
u2396,JUNIOR,m153,"o brother, where art thou?",m,5.539622063200436e-17,3,2466,337
u2397,MAN,m153,"o brother, where art thou?",m,5.539622063200436e-17,3,2981,337
u2398,MIDDLE,m153,"o brother, where art thou?",m,5.539622063200436e-17,3,3195,337
u2399,PAPPY,m153,"o brother, where art thou?",m,5.539622063200436e-17,3,3774,337
u2400,PENNY,m153,"o brother, where art thou?",f,-0.23292357478103926,2,3825,337
u2401,PETE,m153,"o brother, where art thou?",m,-0.2797015245177946,3,3840,337
u2402,PROPRIETOR,m153,"o brother, where art thou?",m,5.539622063200436e-17,3,3975,337
u2403,SPIVEY,m153,"o brother, where art thou?",m,5.539622063200436e-17,3,4604,337
u2404,YOUNGEST,m153,"o brother, where art thou?",m,5.539622063200436e-17,3,5310,337
u2405,BYRON,m154,an officer and a gentleman,m,-0.24851622469329104,3,649,34
u2406,CASEY,m154,an officer and a gentleman,m,5.539622063200436e-17,3,734,34
u2407,ESTHER,m154,an officer and a gentleman,m,5.539622063200436e-17,3,1580,34
u2408,FOLEY,m154,an officer and a gentleman,m,-0.20173827495653568,3,1711,34
u2409,GROUP,m154,an officer and a gentleman,m,5.539622063200436e-17,3,1987,34
u2410,JOE,m154,an officer and a gentleman,m,5.539622063200436e-17,3,2387,34
u2411,LYNETTE,m154,an officer and a gentleman,f,-0.23292357478103926,2,2906,34
u2412,PAULA,m154,an officer and a gentleman,f,-0.2797015245177946,2,3802,34
u2413,PERRYMAN,m154,an officer and a gentleman,m,5.539622063200436e-17,3,3837,34
u2414,SID,m154,an officer and a gentleman,m,-0.26410887460554283,3,4482,34
u2415,ZACK,m154,an officer and a gentleman,m,-0.2952941744300464,3,5319,34
u2416,BURNHAM,m155,panic room,m,-0.26410887460554283,3,630,343
u2417,COP 1,m155,panic room,m,5.539622063200436e-17,3,982,343
u2418,EVAN,m155,panic room,m,5.539622063200436e-17,3,1588,343
u2419,JUNIOR,m155,panic room,m,-0.23292357478103926,3,2466,343
u2420,LYDIA,m155,panic room,m,5.539622063200436e-17,3,2900,343
u2421,MEG,m155,panic room,f,-0.2952941744300464,2,3154,343
u2422,RAOUL,m155,panic room,m,-0.24851622469329104,3,4044,343
u2423,SARAH,m155,panic room,f,-0.2797015245177946,2,4310,343
u2424,ALMA,m156,panther,m,5.539622063200436e-17,3,119,344
u2425,BEEFY COP,m156,panther,m,5.539622063200436e-17,3,358,344
u2426,BOBBY,m156,panther,m,5.539622063200436e-17,3,487,344
u2427,BOBBY SEALE,m156,panther,m,5.539622063200436e-17,3,490,344
u2428,BRIMMER,m156,panther,m,-0.26410887460554283,3,573,344
u2429,CY,m156,panther,m,-0.23292357478103926,3,1061,344
u2430,DORSETT,m156,panther,m,5.539622063200436e-17,3,1334,344
u2431,ELDRIDGE,m156,panther,m,5.539622063200436e-17,3,1504,344
u2432,GARRY,m156,panther,m,5.539622063200436e-17,3,1802,344
u2433,GENE,m156,panther,m,5.539622063200436e-17,3,1821,344
u2434,HOOVER,m156,panther,m,5.539622063200436e-17,3,2171,344
u2435,HUEY,m156,panther,m,-0.21733092486878747,3,2192,344
u2436,JUDGE,m156,panther,m,-0.2952941744300464,3,2443,344
u2437,RITA,m156,panther,m,5.539622063200436e-17,3,4152,344
u2438,RODGERS,m156,panther,m,5.539622063200436e-17,3,4178,344
u2439,ROSE,m156,panther,m,5.539622063200436e-17,3,4214,344
u2440,ROY,m156,panther,m,5.539622063200436e-17,3,4233,344
u2441,SABU,m156,panther,m,5.539622063200436e-17,3,4263,344
u2442,TYRONE,m156,panther,m,-0.2797015245177946,3,4990,344
u2443,ANNE,m157,the patriot,m,5.539622063200436e-17,3,181,529
u2444,BILLINGS,m157,the patriot,m,5.539622063200436e-17,3,439,529
u2445,CHARLOTTE,m157,the patriot,m,5.539622063200436e-17,3,780,529
u2446,CONTINENTAL SERGEANT,m157,the patriot,m,5.539622063200436e-17,3,969,529
u2447,CORNWALLIS,m157,the patriot,m,-0.1705529751320321,3,992,529
u2448,GABRIEL,m157,the patriot,m,-0.2797015245177946,3,1773,529
u2449,LEE,m157,the patriot,m,5.539622063200436e-17,3,2720,529
u2450,MAJOR HALBERT,m157,the patriot,m,5.539622063200436e-17,3,2960,529
u2451,MARGARET,m157,the patriot,m,5.539622063200436e-17,3,3027,529
u2452,MARION,m157,the patriot,M,5.539622063200436e-17,1,3043,529
u2453,NATHAN,m157,the patriot,m,5.539622063200436e-17,3,3562,529
u2454,REV. OLIVER,m157,the patriot,m,5.539622063200436e-17,3,4113,529
u2455,ROBINSON,m157,the patriot,m,5.539622063200436e-17,3,4167,529
u2456,SUSAN,m157,the patriot,m,5.539622063200436e-17,3,4716,529
u2457,TARLETON,m157,the patriot,m,5.539622063200436e-17,3,4771,529
u2458,THOMAS,m157,the patriot,m,5.539622063200436e-17,3,4855,529
u2459,WASHINGTON,m157,the patriot,m,5.539622063200436e-17,3,5156,529
u2460,ELLIE,m158,pet sematary,f,-0.20173827495653568,2,1521,347
u2461,JUD,m158,pet sematary,m,-0.2797015245177946,3,2440,347
u2462,LOUIS,m158,pet sematary,m,-0.2952941744300464,3,2848,347
u2463,PASCOW,m158,pet sematary,m,5.539622063200436e-17,3,3786,347
u2464,RACHEL,m158,pet sematary,f,-0.26410887460554283,2,4009,347
u2465,ANAMARIA,m159,pirates of the caribbean,m,5.539622063200436e-17,3,150,350
u2466,BARBOSSA,m159,pirates of the caribbean,m,5.539622063200436e-17,3,306,350
u2467,ELIZABETH,m159,pirates of the caribbean,f,5.539622063200436e-17,2,1514,350
u2468,GIBBS,m159,pirates of the caribbean,m,5.539622063200436e-17,3,1864,350
u2469,GILLETTE,m159,pirates of the caribbean,m,5.539622063200436e-17,3,1877,350
u2470,JACK,m159,pirates of the caribbean,m,15.28176308790949,3,2273,350
u2471,MULLROY,m159,pirates of the caribbean,m,5.539622063200436e-17,3,3528,350
u2472,MURTOGG,m159,pirates of the caribbean,m,5.539622063200436e-17,3,3538,350
u2473,NORRINGTON,m159,pirates of the caribbean,m,5.539622063200436e-17,3,3646,350
u2474,PINTEL,m159,pirates of the caribbean,m,5.539622063200436e-17,3,3887,350
u2475,SWANN,m159,pirates of the caribbean,m,5.539622063200436e-17,3,4730,350
u2476,WILL,m159,pirates of the caribbean,M,5.539622063200436e-17,1,5211,350
u2477,ARGON,m160,plastic man,m,5.539622063200436e-17,3,210,353
u2478,KID,m160,plastic man,m,5.539622063200436e-17,3,2549,353
u2479,LITTERBUG,m160,plastic man,m,5.539622063200436e-17,3,2794,353
u2480,NEBBLEMAN,m160,plastic man,m,5.539622063200436e-17,3,3573,353
u2481,O'BRIEN,m160,plastic man,M,5.539622063200436e-17,1,3672,353
u2482,POPPY,m160,plastic man,m,5.539622063200436e-17,3,3929,353
u2483,SIM,m160,plastic man,m,5.539622063200436e-17,3,4491,353
u2484,SUSAN,m160,plastic man,F,5.539622063200436e-17,0,4716,353
u2485,ANNE,m161,platinum blonde,F,5.539622063200436e-17,0,181,354
u2486,BINGY,m161,platinum blonde,m,5.539622063200436e-17,3,445,354
u2487,CONROY,m161,platinum blonde,m,-0.21733092486878747,3,965,354
u2488,DAWSON,m161,platinum blonde,m,-0.1705529751320321,3,1134,354
u2489,GALLAGHER,m161,platinum blonde,f,-0.2952941744300464,2,1784,354
u2490,GRAYSON,m161,platinum blonde,m,-0.23292357478103926,3,1959,354
u2491,HANK,m161,platinum blonde,m,5.539622063200436e-17,3,2038,354
u2492,MISS WILSON,m161,platinum blonde,m,5.539622063200436e-17,3,3258,354
u2493,MRS. SCHUYLER,m161,platinum blonde,m,5.539622063200436e-17,3,3493,354
u2494,SMYTHE,m161,platinum blonde,m,5.539622063200436e-17,3,4550,354
u2495,STEW,m161,platinum blonde,m,-0.2797015245177946,3,4655,354
u2496,BETTY,m162,pleasantville,f,-0.24851622469329104,2,406,357
u2497,BIFF,m162,pleasantville,m,5.539622063200436e-17,3,416,357
u2498,BIG BOB,m162,pleasantville,m,5.539622063200436e-17,3,419,357
u2499,BOB,m162,pleasantville,m,-0.21733092486878747,3,483,357
u2500,BOY,m162,pleasantville,m,5.539622063200436e-17,3,536,357
u2501,DAN,m162,pleasantville,m,5.539622063200436e-17,3,1096,357
u2502,DAVID,m162,pleasantville,m,-0.2952941744300464,3,1127,357
u2503,DICK VAN DYKE,m162,pleasantville,M,5.539622063200436e-17,1,1234,357
u2504,GEORGE,m162,pleasantville,m,-0.26410887460554283,3,1848,357
u2505,HOWARD,m162,pleasantville,m,5.539622063200436e-17,3,2185,357
u2506,JENNIFER,m162,pleasantville,f,-0.2797015245177946,2,2342,357
u2507,MARGARET,m162,pleasantville,f,-0.1861456250442839,2,3027,357
u2508,MARK,m162,pleasantville,m,5.539622063200436e-17,3,3046,357
u2509,MR. JOHNSON,m162,pleasantville,m,5.539622063200436e-17,3,3365,357
u2510,MR. SIMPSON,m162,pleasantville,m,5.539622063200436e-17,3,3390,357
u2511,BARRY,m163,punch-drunk love,m,-0.2952941744300464,3,318,362
u2512,CHECK OUT GIRL,m163,punch-drunk love,m,5.539622063200436e-17,3,786,362
u2513,CUSTOMER,m163,punch-drunk love,m,5.539622063200436e-17,3,1056,362
u2514,DAVID,m163,punch-drunk love,m,0.17248532293750723,3,1127,362
u2515,DEAN,m163,punch-drunk love,m,5.539622063200436e-17,3,1143,362
u2516,ELIZABETH,m163,punch-drunk love,f,-0.06140442574626959,2,1514,362
u2517,KAREN,m163,punch-drunk love,m,5.539622063200436e-17,3,2490,362
u2518,KATHLEEN,m163,punch-drunk love,f,-0.13936767530752853,2,2504,362
u2519,LANCE,m163,punch-drunk love,m,-0.23292357478103926,3,2669,362
u2520,LATISHA,m163,punch-drunk love,m,5.539622063200436e-17,3,2698,362
u2521,LENA,m163,punch-drunk love,f,-0.24851622469329104,2,2729,362
u2522,MANAGER,m163,punch-drunk love,m,0.2504485724987662,3,2995,362
u2523,OPERATOR,m163,punch-drunk love,m,5.539622063200436e-17,3,3723,362
u2524,OPERATOR GIRL,m163,punch-drunk love,f,5.539622063200436e-17,2,3724,362
u2525,OPERATOR VOICE,m163,punch-drunk love,m,5.539622063200436e-17,3,3725,362
u2526,SEXY VOICE,m163,punch-drunk love,m,5.539622063200436e-17,3,4423,362
u2527,VOICE,m163,punch-drunk love,m,5.539622063200436e-17,3,5111,362
u2528,WALTER,m163,punch-drunk love,m,5.539622063200436e-17,3,5144,362
u2529,ABBE DU MAUPAS,m164,quills,m,5.539622063200436e-17,3,31,364
u2530,CHARLOTTE,m164,quills,m,5.539622063200436e-17,3,780,364
u2531,CLEANTE,m164,quills,m,5.539622063200436e-17,3,877,364
u2532,COULMIER,m164,quills,m,-0.26410887460554283,3,1007,364
u2533,DELBENÈ,m164,quills,m,5.539622063200436e-17,3,1174,364
u2534,HORSEMAN,m164,quills,m,5.539622063200436e-17,3,2177,364
u2535,INGENUE,m164,quills,m,5.539622063200436e-17,3,2230,364
u2536,LIBERTINE,m164,quills,m,5.539622063200436e-17,3,2761,364
u2537,MADAME LECLERC,m164,quills,m,5.539622063200436e-17,3,2932,364
u2538,MADELEINE,m164,quills,f,-0.2797015245177946,2,2936,364
u2539,MONSIEUR PROUIX,m164,quills,m,5.539622063200436e-17,3,3284,364
u2540,NAPOLEON,m164,quills,m,5.539622063200436e-17,3,3556,364
u2541,RENEE PELAGIE,m164,quills,f,-0.1861456250442839,2,4103,364
u2542,ROYER-COLLARD,m164,quills,m,-0.24851622469329104,3,4235,364
u2543,SIMONE,m164,quills,m,5.539622063200436e-17,3,4495,364
u2544,THE MARQUIS,m164,quills,m,-0.2952941744300464,3,4829,364
u2545,VALCOUR,m164,quills,m,5.539622063200436e-17,3,5027,364
u2546,CAROLE LOMBARD,m165,rko 281,f,-0.15496032521978031,2,720,373
u2547,HEARST,m165,rko 281,m,-0.2797015245177946,3,2084,373
u2548,JOSEPH COTTON,m165,rko 281,m,5.539622063200436e-17,3,2428,373
u2549,LOUELLA,m165,rko 281,m,5.539622063200436e-17,3,2846,373
u2550,MANK,m165,rko 281,m,-0.24851622469329104,3,3000,373
u2551,MARION,m165,rko 281,f,-0.26410887460554283,2,3043,373
u2552,MAYER,m165,rko 281,m,5.539622063200436e-17,3,3115,373
u2553,PAUL STEWART,m165,rko 281,m,5.539622063200436e-17,3,3801,373
u2554,SCHAEFER,m165,rko 281,m,-0.21733092486878747,3,4333,373
u2555,SHOP OWNER,m165,rko 281,m,5.539622063200436e-17,3,4469,373
u2556,TOLAND,m165,rko 281,m,5.539622063200436e-17,3,4900,373
u2557,WELLES,m165,rko 281,m,-0.2952941744300464,3,5173,373
u2558,1ST DEPUTY,m166,raging bull,m,5.539622063200436e-17,3,9,365
u2559,COMO,m166,raging bull,m,5.539622063200436e-17,3,950,365
u2560,EAGAN,m166,raging bull,m,5.539622063200436e-17,3,1466,365
u2561,IRMA,m166,raging bull,m,5.539622063200436e-17,3,2252,365
u2562,J.R.,m166,raging bull,m,5.539622063200436e-17,3,2270,365
u2563,JAKE,m166,raging bull,m,-0.2952941744300464,3,2289,365
u2564,JOEY,m166,raging bull,m,-0.26410887460554283,3,2390,365
u2565,REPORTER,m166,raging bull,m,5.539622063200436e-17,3,4108,365
u2566,SALVY,m166,raging bull,m,5.539622063200436e-17,3,4283,365
u2567,TOMMY,m166,raging bull,m,5.539622063200436e-17,3,4904,365
u2568,TONY,m166,raging bull,m,5.539622063200436e-17,3,4905,365
u2569,VICKIE,m166,raging bull,f,-0.2797015245177946,2,5073,365
u2570,BABY SITTER,m167,rear window,m,5.539622063200436e-17,3,276,368
u2571,BRYCE,m167,rear window,m,5.539622063200436e-17,3,598,368
u2572,DOYLE,m167,rear window,m,-0.26410887460554283,3,1343,368
u2573,GUNNISON,m167,rear window,m,5.539622063200436e-17,3,2005,368
u2574,JEFF,m167,rear window,m,-0.2952941744300464,3,2331,368
u2575,LISA,m167,rear window,f,-0.2797015245177946,2,2792,368
u2576,MRS. DOYLE,m167,rear window,m,5.539622063200436e-17,3,3437,368
u2577,POLICE,m167,rear window,m,5.539622063200436e-17,3,3911,368
u2578,STELLA,m167,rear window,f,-0.24851622469329104,2,4644,368
u2579,THORWALD,m167,rear window,m,5.539622063200436e-17,3,4864,368
u2580,BUZZ,m168,rebel without a cause,m,5.539622063200436e-17,3,647,369
u2581,CHIEF,m168,rebel without a cause,m,5.539622063200436e-17,3,805,369
u2582,CRUNCH,m168,rebel without a cause,m,5.539622063200436e-17,3,1042,369
u2583,FATHER,m168,rebel without a cause,m,-0.20173827495653568,3,1615,369
u2584,GENE,m168,rebel without a cause,m,5.539622063200436e-17,3,1821,369
u2585,JIM,m168,rebel without a cause,m,-0.2952941744300464,3,2367,369
u2586,JUDY,m168,rebel without a cause,f,-0.2797015245177946,2,2452,369
u2587,JUDY'S FATHER,m168,rebel without a cause,m,5.539622063200436e-17,3,2453,369
u2588,MOOSE,m168,rebel without a cause,m,5.539622063200436e-17,3,3295,369
u2589,MOTHER,m168,rebel without a cause,f,-0.1861456250442839,2,3315,369
u2590,NEGRO WOMAN,m168,rebel without a cause,m,5.539622063200436e-17,3,3578,369
u2591,OFFICER,m168,rebel without a cause,m,5.539622063200436e-17,3,3683,369
u2592,PLATO,m168,rebel without a cause,m,-0.26410887460554283,3,3900,369
u2593,RAY,m168,rebel without a cause,m,-0.15496032521978031,3,4060,369
u2594,SERGEANT,m168,rebel without a cause,m,5.539622063200436e-17,3,4414,369
u2595,ASHLEY,m169,reindeer games,f,-0.10818237548302496,2,232,371
u2596,GABRIEL,m169,reindeer games,m,-0.045811775834017805,3,1773,371
u2597,JACK BANGS,m169,reindeer games,m,5.539622063200436e-17,3,2274,371
u2598,JUMPY,m169,reindeer games,m,5.539622063200436e-17,3,2464,371
u2599,MERLIN,m169,reindeer games,m,5.539622063200436e-17,3,3175,371
u2600,NICK,m169,reindeer games,m,-0.2797015245177946,3,3605,371
u2601,OLD TIMER,m169,reindeer games,m,5.539622063200436e-17,3,3706,371
u2602,PUG,m169,reindeer games,m,5.539622063200436e-17,3,3986,371
u2603,RUDY,m169,reindeer games,m,-0.2952941744300464,3,4244,371
